ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score
9781107615403,37167759.0,Romeo and Juliet /  William Shakespeare,"Shakespeare, William, 1564-1616",1597-2023,"Book, Book/Illustrated, Audio book, Video, Government publication",13.510377883911133,very relevant,url,thumbnail,https://library.biblioboard.com/ext/api/media/c89d762e-8803-4bdb-9509-c2f986d00b3f/assets/thumbnail.jpg,1597.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1590.0,"9781107615403 Romeo and Juliet /  William Shakespeare Shakespeare, William, 1564-1616 Book/Illustrated",0.48309178743961356,0.26642596789867656
9781107615403,37167759.0,Romeo and Juliet /  William Shakespeare,"Shakespeare, William, 1564-1616",1597-2023,"Book, Book/Illustrated, Audio book, Video, Government publication",13.510377883911133,very relevant,url,restricted,http://www.contentreserve.com/TitleInfo.asp?ID={151246A1-BCFA-4BD1-90DB-AAD1692EC7ED}&Format=410,1597.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1590.0,"9781107615403 Romeo and Juliet /  William Shakespeare Shakespeare, William, 1564-1616 Book/Illustrated",0.48309178743961356,0.26642596789867656
9787561918111,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561918111 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.25076025993787937
9787561918111,236218471.0,"Easy Steps to Chinese. Yamin Ma, Xinying Li","Yamin, Ma",2007,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2007.0,"Yamin, Ma",Book/Illustrated,2000.0,"9787561918111 Easy Steps to Chinese. Yamin Ma, Xinying Li Yamin, Ma Book/Illustrated",0.9782608695652174,0.026500622249351145
9781118489291,183392411.0,"Geography alive 10 for the Australian curriculum /  coordinating author, Jill Price ; contributing authors, Jill Price, Trish Douglas, Cathy Bedson, Kingsley Head, Jane Wilson, Denise Miles, Cleo Westhorpe ; skillbuilder author, Denise Miles","Price, Jill",2013-2018,"Book, Book/Illustrated",10.940078735351562,very relevant,url,restricted,http://www.jacplus.com.au,2013.0,"Price, Jill",Book/Illustrated,2010.0,"9781118489291 Geography alive 10 for the Australian curriculum /  coordinating author, Jill Price ; contributing authors, Jill Price, Trish Douglas, Cathy Bedson, Kingsley Head, Jane Wilson, Denise Miles, Cleo Westhorpe ; skillbuilder author, Denise Miles Price, Jill Book/Illustrated",0.9855072463768116,0.17519227037807383
9787561918104,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561918104 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.25076025993787937
9787561918104,192593454.0,"Qing song xue zhong wen. Ma ya min, li xin ying bian zhu","Ma, Yamin",2007,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2007.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561918104 Qing song xue zhong wen. Ma ya min, li xin ying bian zhu Ma, Yamin Book/Illustrated",0.9782608695652174,0.013986951517087351
9780170196895,37392402.0,"Obento deluxe. Obentō / Sue Xouris, Kyoko Kusumoto","Xouris, Sue",2009-2018,"Book, Book/Illustrated, Sound, Sound/Other sound",9.763036727905272,very relevant,,,,2009.0,"Xouris, Sue",Book/Illustrated,2000.0,"9780170196895 Obento deluxe. Obentō / Sue Xouris, Kyoko Kusumoto Xouris, Sue Book/Illustrated",0.9806763285024155,0.13341273878674975
9780170196826,17857911.0,"Obento deluxe = Obentō / Peter Williams, Sue Xouris, Kyoko Kusumoto","Williams, Peter (Peter B. C.), 1956-",2002-2018,"Book, Book/Illustrated, Sound, Sound/Other sound",13.219898223876951,very relevant,,,,2002.0,"Williams, Peter (Peter B. C.), 1956-",Book/Illustrated,2000.0,"9780170196826 Obento deluxe = Obentō / Peter Williams, Sue Xouris, Kyoko Kusumoto Williams, Peter (Peter B. C.), 1956- Book/Illustrated",0.9722222222222222,0.25611528734839983
9780195528350,38033401.0,"English skills builder / Mary Manning, Margaret McKenzie, Michael Horne","Manning, Mary",2010-2015,"Book, Book/Illustrated",10.45471477508545,very relevant,url,restricted,http://www.oxforddigital.com.au,2010.0,"Manning, Mary",Book/Illustrated,2010.0,"9780195528350 English skills builder / Mary Manning, Margaret McKenzie, Michael Horne Manning, Mary Book/Illustrated",0.9818840579710145,0.15796410113437456
9780195528350,238894575.0,"English skills builder 2 /  Mary Manning, Margaret McKenzie, Michael Horne","Manning, Mary",2013,"Book/Illustrated, Book",6.751034259796143,very relevant,url,restricted,http://www.oxforddigital.com.au,2013.0,"Manning, Mary",Book/Illustrated,2010.0,"9780195528350 English skills builder 2 /  Mary Manning, Margaret McKenzie, Michael Horne Manning, Mary Book/Illustrated",0.9855072463768116,0.026500622249351145
9781488624124,37548299.0,Iitomo. Yoshie Burrows ... [et al.],"Burrows, Yoshie",2010-2019,"Book, Book/Illustrated",17.51885414123535,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860502988-t,2010.0,"Burrows, Yoshie",Book/Illustrated,2010.0,"9781488624124 Iitomo. Yoshie Burrows ... [et al.] Burrows, Yoshie Book/Illustrated",0.9818840579710145,0.4087082818402982
9781488624124,37548299.0,Iitomo. Yoshie Burrows ... [et al.],"Burrows, Yoshie",2010-2019,"Book, Book/Illustrated",17.51885414123535,very relevant,url,restricted,https://nla.gov.au/nla.obj-860502988,2010.0,"Burrows, Yoshie",Book/Illustrated,2010.0,"9781488624124 Iitomo. Yoshie Burrows ... [et al.] Burrows, Yoshie Book/Illustrated",0.9818840579710145,0.4087082818402982
9781488624124,235217003.0,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860498688-t,2018.0,"Burrows, Yoshie",Book/Illustrated,2010.0,"9781488624124 iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke Burrows, Yoshie Book/Illustrated",0.9915458937198067,0.1279896031347664
9781488624124,235217003.0,"iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke","Burrows, Yoshie",2018-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-860498688,2018.0,"Burrows, Yoshie",Book/Illustrated,2010.0,"9781488624124 iiTomo 2 Activity Book /  Yoshie Burrows, Mami Izuishi, Yōko Nishimura-Parke Burrows, Yoshie Book/Illustrated",0.9915458937198067,0.1279896031347664
9781488615085,37732387.0,"Pearson science. / [Rochelle Manners and 7 others ; literacy consultant, Kristina Love]","Rickard, Greg",2011-2018,"Book, Book/Illustrated",16.819076538085938,very relevant,,,,2011.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615085 Pearson science. / [Rochelle Manners and 7 others ; literacy consultant, Kristina Love] Rickard, Greg Book/Illustrated",0.9830917874396136,0.3838694228253059
9781488615085,229003636.0,Pearson science 10 : activity book : Australian curriculum,,2016,"Book/Illustrated, Book",8.935046195983887,very relevant,,,,2016.0,Unknown,Book/Illustrated,2010.0,9781488615085 Pearson science 10 : activity book : Australian curriculum Book/Illustrated,0.9891304347826086,0.10402291551206494
9781488615085,218589608.0,"Pearson science A.B. 10 :  Australian curriculum /  authors : Malcolm Parsons, [and twelve others]","Parsons, Malcolm",2016,"Book/Illustrated, Book",8.119243621826172,very relevant,,,,2016.0,"Parsons, Malcolm",Book/Illustrated,2010.0,"9781488615085 Pearson science A.B. 10 :  Australian curriculum /  authors : Malcolm Parsons, [and twelve others] Parsons, Malcolm Book/Illustrated",0.9891304347826086,0.07506570820452454
9781488615085,224149094.0,Pearson science 10 :  Australian curriculum /  coordinating author : Malcolm Parsons ; authors : Greg Rickard [and twelve others],"Rickard, Greg",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2016.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615085 Pearson science 10 :  Australian curriculum /  coordinating author : Malcolm Parsons ; authors : Greg Rickard [and twelve others] Rickard, Greg Book/Illustrated",0.9891304347826086,0.026500622249351145
9781488615085,239737449.0,Pearson Science A.B. 10 : Australian Curriculum : Pearson Science Activity Book 10,,2017,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2017.0,Unknown,Book/Illustrated,2010.0,9781488615085 Pearson Science A.B. 10 : Australian Curriculum : Pearson Science Activity Book 10 Book/Illustrated,0.9903381642512077,0.0
9781260463170,33663171.0,Complete French grammar /  Annie Heminway,"Heminway, Annie",2007-2024,Book,11.165064811706545,very relevant,url,restricted,http://www.myilibrary.com?id=368356&ref=toc,2007.0,"Heminway, Annie",Book,2000.0,"9781260463170 Complete French grammar /  Annie Heminway Heminway, Annie Book",0.9782608695652174,0.18317823249770526
9781931873383,17625902.0,Japanese in 10 minutes a day / by Kristine Kershul ; adapted by Linda Suyama Azuma,"Kershul, Kristine",1982-2016,"Book, Book/Illustrated",8.119243621826172,very relevant,url,restricted,http://openlibrary.org/books/OL2095580M,1982.0,"Kershul, Kristine",Book/Illustrated,1980.0,"9781931873383 Japanese in 10 minutes a day / by Kristine Kershul ; adapted by Linda Suyama Azuma Kershul, Kristine Book/Illustrated",0.9480676328502415,0.07506570820452454
9781931873383,206285621.0,Japanese in 10 minutes a day / by Kristine Kershul,"KERSHUL, KRISTINE K",2008-2016,"Book, Book/Illustrated",6.3984904289245605,very relevant,,,,2008.0,"KERSHUL, KRISTINE K",Book/Illustrated,2000.0,"9781931873383 Japanese in 10 minutes a day / by Kristine Kershul KERSHUL, KRISTINE K Book/Illustrated",0.9794685990338164,0.013986951517087351
9780934034425,6138265.0,English grammar for students of French :  the study guide for those learning French /  Jacqueline Morton,"Morton, Jacqueline",1979-2013,"Book, Government publication, Microform",13.787302017211914,very relevant,url,restricted,http://openlibrary.org/books/OL1037513M,1979.0,"Morton, Jacqueline",Book,1970.0,"9780934034425 English grammar for students of French :  the study guide for those learning French /  Jacqueline Morton Morton, Jacqueline Book",0.9444444444444444,0.27625549012680994
9780582060135,6866054.0,Educating Rita /  Willy Russell ; with commentary and notes by Steve Lewis,"Russell, Willy",1981-2021,"Book, Book/Braille, Book/Large print",15.339311599731444,very relevant,url,restricted,https://doi.org/10.5040/9781408169797.00000004?locatt=label:secondary_dramaOnline,1981.0,"Russell, Willy",Book,1980.0,"9780582060135 Educating Rita /  Willy Russell ; with commentary and notes by Steve Lewis Russell, Willy Book",0.9468599033816425,0.33134463135771125
9780730346517,209713787.0,"Jacaranda history alive 7 : Australian curriculum / Robert Darlington, John Hospodaryk","Darlington, Robert",2016-2020,"Book, Book/Illustrated",11.27371597290039,very relevant,,,,2016.0,"Darlington, Robert",Book/Illustrated,2010.0,"9780730346517 Jacaranda history alive 7 : Australian curriculum / Robert Darlington, John Hospodaryk Darlington, Robert Book/Illustrated",0.9891304347826086,0.18703484474502938
9780730346517,235645332.0,Jacaranda history alive : Australian curriculum / Robert Darlington [and six others],"Darlington, Robert",2018,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2018.0,"Darlington, Robert",Book/Illustrated,2010.0,"9780730346517 Jacaranda history alive : Australian curriculum / Robert Darlington [and six others] Darlington, Robert Book/Illustrated",0.9915458937198067,0.013986951517087351
9780190320355,192111371.0,Analysing and presenting argument /  Ryan Johnstone,"Johnstone, Ryan",2015-2019,"Book, Book/Illustrated",9.763036727905272,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2133720053-t,2015.0,"Johnstone, Ryan",Book/Illustrated,2010.0,"9780190320355 Analysing and presenting argument /  Ryan Johnstone Johnstone, Ryan Book/Illustrated",0.9879227053140096,0.13341273878674975
9780190320355,192111371.0,Analysing and presenting argument /  Ryan Johnstone,"Johnstone, Ryan",2015-2019,"Book, Book/Illustrated",9.763036727905272,very relevant,url,restricted,https://nla.gov.au/nla.obj-2133720053,2015.0,"Johnstone, Ryan",Book/Illustrated,2010.0,"9780190320355 Analysing and presenting argument /  Ryan Johnstone Johnstone, Ryan Book/Illustrated",0.9879227053140096,0.13341273878674975
9780190320355,235569675.0,Analysing and Presenting Argument / Ryan Johnstone (author),,2019,Book,6.004440307617188,very relevant,,,,2019.0,Unknown,Book,2010.0,9780190320355 Analysing and Presenting Argument / Ryan Johnstone (author) Book,0.9927536231884058,0.0
9780732965723,30341747.0,Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",12.673349380493164,very relevant,,,,1994.0,"Aitchison, Keiko",Book/Illustrated,1990.0,"9780732965723 Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison Aitchison, Keiko Book/Illustrated",0.96256038647343,0.23671533855821483
9780732965723,192548275.0,Kookoo seikatsu : Japanese for secondary students. Kanji workbook / Keiko Aitchison,"Aitchison, Keiko",2000,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2000.0,"Aitchison, Keiko",Book/Illustrated,2000.0,"9780732965723 Kookoo seikatsu : Japanese for secondary students. Kanji workbook / Keiko Aitchison Aitchison, Keiko Book/Illustrated",0.9698067632850241,0.026500622249351145
9780170417686,193154847.0,Obento supreme :  student book /  Kyoko Kusumoto ; Ayako Lyons ; Jean Swinyard ; Naoko Nishikawa ; Jacqueline Brown ; Anne Fisher,"Kusumoto, Kyoko",2013-2019,"Book, Book/Illustrated",7.884276390075684,very relevant,,,,2013.0,"Kusumoto, Kyoko",Book/Illustrated,2010.0,"9780170417686 Obento supreme :  student book /  Kyoko Kusumoto ; Ayako Lyons ; Jean Swinyard ; Naoko Nishikawa ; Jacqueline Brown ; Anne Fisher Kusumoto, Kyoko Book/Illustrated",0.9855072463768116,0.06672546136563386
9780170417686,236592604.0,Obento Supreme Student Book with 1 Access Code for 26 Months,"Kusumoto, Kyoko",2019,Book,6.3984904289245605,very relevant,,,,2019.0,"Kusumoto, Kyoko",Book,2010.0,"9780170417686 Obento Supreme Student Book with 1 Access Code for 26 Months Kusumoto, Kyoko Book",0.9927536231884058,0.013986951517087351
9780170417686,250083697.0,Obento supreme student book /  Kyoko Kusumoto (author) ; Ayako Lyons (author) ; Jean Swinyard (author) ; Naoko Nishikawa (author),,2019,Book,6.3984904289245605,very relevant,,,,2019.0,Unknown,Book,2010.0,9780170417686 Obento supreme student book /  Kyoko Kusumoto (author) ; Ayako Lyons (author) ; Jean Swinyard (author) ; Naoko Nishikawa (author) Book,0.9927536231884058,0.013986951517087351
9780170090742,8428901.0,"Tapis volant /  Jane Zemiro, Alan Chamberlain","Zemiro, Jane",1995-2025,"Book, Book/Illustrated, Sound, Sound/Other sound, Video",22.46437263488769,very relevant,url,restricted,http://openlibrary.org/books/OL35713534M,1995.0,"Zemiro, Jane",Book/Illustrated,1990.0,"9780170090742 Tapis volant /  Jane Zemiro, Alan Chamberlain Zemiro, Jane Book/Illustrated",0.9637681159420289,0.584251248730079
9781586638467,2934264.0,Macbeth / William Shakespeare,"Shakespeare, William, 1564-1616",1869-2021,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",21.08056259155273,very relevant,url,restricted,http://openlibrary.org/books/OL8756671M,1869.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1860.0,"9781586638467 Macbeth / William Shakespeare Shakespeare, William, 1564-1616 Book/Illustrated",0.8115942028985508,0.5351324109518593
9780452284241,5809672.0,Animal farm :  a fairy story /  George Orwell,"Orwell, George, 1903-1950",1900-2025,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",28.210437774658203,very relevant,url,restricted,https://www.overdrive.com/search?q=1E320149-48C4-4DFD-8DA4-E250E9DE158C,1900.0,"Orwell, George, 1903-1950",Book/Illustrated,1900.0,"9780452284241 Animal farm :  a fairy story /  George Orwell Orwell, George, 1903-1950 Book/Illustrated",0.8490338164251208,0.7882099082461478
9780140449297,7598681.0,"Medea and other plays :  Medea, Hecabe, Electra, Heracles /  Euripides ; translated with an introduction by Philip Vellacott",Euripides,1900-2025,"Book, Book/Illustrated, Audio book, Book/Braille",16.688480377197266,very relevant,url,restricted,http://openlibrary.org/books/OL7355110M,1900.0,Euripides,Book/Illustrated,1900.0,"9780140449297 Medea and other plays :  Medea, Hecabe, Electra, Heracles /  Euripides ; translated with an introduction by Philip Vellacott Euripides Book/Illustrated",0.8490338164251208,0.37923386488001914
9780140449297,1047470.0,Medea and other plays /  Euripides ; translated by John Davie ; introduction and notes by Richard Rutherford,Euripides,1818-2014,"Book, Book/Illustrated, Book/Braille",16.465511322021484,very relevant,url,thumbnail,https://rosetta.slv.vic.gov.au/delivery/DeliveryManagerServlet?dps_func=thumbnail&dps_pid=IE2240079,1818.0,Euripides,Book/Illustrated,1810.0,9780140449297 Medea and other plays /  Euripides ; translated by John Davie ; introduction and notes by Richard Rutherford Euripides Book/Illustrated,0.75,0.37131949765635885
9780140449297,1047470.0,Medea and other plays /  Euripides ; translated by John Davie ; introduction and notes by Richard Rutherford,Euripides,1818-2014,"Book, Book/Illustrated, Book/Braille",16.465511322021484,very relevant,url,restricted,http://openlibrary.org/books/OL7220289M,1818.0,Euripides,Book/Illustrated,1810.0,9780140449297 Medea and other plays /  Euripides ; translated by John Davie ; introduction and notes by Richard Rutherford Euripides Book/Illustrated,0.75,0.37131949765635885
9780375866272,34869411.0,Jasper Jones : a novel / Craig Silvey,"Silvey, Craig, 1982-",1900-2019,"Book, Audio book, Book/Large print, Book/Illustrated, Microform",26.32626724243164,very relevant,url,restricted,http://openlibrary.org/books/OL32184724M,1900.0,"Silvey, Craig, 1982-",Book/Illustrated,1900.0,"9780375866272 Jasper Jones : a novel / Craig Silvey Silvey, Craig, 1982- Book/Illustrated",0.8490338164251208,0.721330594018959
9780195550184,9716161.0,The Australian student's colour thesaurus / compiled by Anne Knight,"Knight, Anne",2005,Book,8.548882484436035,very relevant,,,,2005.0,"Knight, Anne",Book,2000.0,"9780195550184 The Australian student's colour thesaurus / compiled by Anne Knight Knight, Anne Book",0.9758454106280193,0.09031589496057234
9781107648388,8316144.0,ICE-EM mathematics. Peter Brown ... [et al.],"Brown, Peter Geoff",2005-2014,"Book, Book/Illustrated",18.58279037475586,very relevant,,,,2005.0,"Brown, Peter Geoff",Book/Illustrated,2000.0,"9781107648388 ICE-EM mathematics. Peter Brown ... [et al.] Brown, Peter Geoff Book/Illustrated",0.9758454106280193,0.4464730830948981
9781107648388,38830358.0,ICE-EM mathematics /  Peter Brown [and six others],"Brown, Peter Geoff",2011,"Book, Book/Illustrated",12.33508586883545,very relevant,,,,2011.0,"Brown, Peter Geoff",Book/Illustrated,2010.0,"9781107648388 ICE-EM mathematics /  Peter Brown [and six others] Brown, Peter Geoff Book/Illustrated",0.9830917874396136,0.22470855291922345
9781107648388,233291796.0,ICE-EM Mathematics Year 7 Book 1,"Brown, Peter et al",,Book,7.633111000061035,very relevant,,,,,"Brown, Peter et al",Book,,"9781107648388 ICE-EM Mathematics Year 7 Book 1 Brown, Peter et al Book",0.5,0.057810255043022576
9781107648449,8316144.0,ICE-EM mathematics. Peter Brown ... [et al.],"Brown, Peter Geoff",2005-2014,"Book, Book/Illustrated",18.58279037475586,very relevant,,,,2005.0,"Brown, Peter Geoff",Book/Illustrated,2000.0,"9781107648449 ICE-EM mathematics. Peter Brown ... [et al.] Brown, Peter Geoff Book/Illustrated",0.9758454106280193,0.4464730830948981
9781107648449,38830359.0,ICE-EM mathematics /  Peter Brown ... [et al.],"Brown, Peter Geoff",2011,"Book, Book/Illustrated",11.379989624023438,very relevant,,,,2011.0,"Brown, Peter Geoff",Book/Illustrated,2010.0,"9781107648449 ICE-EM mathematics /  Peter Brown ... [et al.] Brown, Peter Geoff Book/Illustrated",0.9830917874396136,0.19080706641284723
9780435396503,188530847.0,AQA AS French / Clive Bell and Anneli McLachlan,"Bell, Clive",2008,"Book, Book/Illustrated",6.751034259796143,very relevant,url,restricted,http://openlibrary.org/books/OL35355510M,2008.0,"Bell, Clive",Book/Illustrated,2000.0,"9780435396503 AQA AS French / Clive Bell and Anneli McLachlan Bell, Clive Book/Illustrated",0.9794685990338164,0.026500622249351145
9780435396503,229884229.0,Heinemann a Level French Grammar Practice : Complete Month-by-month Revision Programme for As and A2,Schofield,2008,Book,6.004440307617188,very relevant,,,,2008.0,Schofield,Book,2000.0,9780435396503 Heinemann a Level French Grammar Practice : Complete Month-by-month Revision Programme for As and A2 Schofield Book,0.9794685990338164,0.0
9781622861552,,,,,,,,,,,,Unknown,Unknown,,9781622861552,0.5,0.5
9781864690958,,,,,,,,,,,,Unknown,Unknown,,9781864690958,0.5,0.5
9781107615397,603607.0,The Merchant of Venice /  William Shakespeare,"Shakespeare, William,  1564-1616",1623-2015,"Book, Book/Illustrated, Microform, Audio book, Book/Braille",25.45157623291016,very relevant,url,restricted,http://openlibrary.org/books/OL6774645M,1623.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1620.0,"9781107615397 The Merchant of Venice /  William Shakespeare Shakespeare, William, 1564-1616 Book/Illustrated",0.5144927536231885,0.6902831204081946
9781107615397,8006594.0,"The merchant of Venice, William Shakespeare / notes by Michael and Mary Alexander","Shakespeare, William, 1564-1616",1900-2017,"Book, Book/Illustrated, Book/Braille",10.58095645904541,very relevant,,,,1900.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1900.0,"9781107615397 The merchant of Venice, William Shakespeare / notes by Michael and Mary Alexander Shakespeare, William, 1564-1616 Book/Illustrated",0.8490338164251208,0.16244509534679888
9780521618724,2937246.0,Much Ado About Nothing,"Shakespeare, William, 1564-1616",1659-2025,"Book, Book/Illustrated, Audio book, Book/Braille, Microform",25.68550109863281,very relevant,url,restricted,https://www.overdrive.com/search?q=F8AC6A23-B3D1-4350-A755-611FE0DA1CD9,1659.0,"Shakespeare, William, 1564-1616",Book/Illustrated,1650.0,"9780521618724 Much Ado About Nothing Shakespeare, William, 1564-1616 Book/Illustrated",0.5579710144927537,0.6985863680880797
9780615918174,190057723.0,Play it away : a workaholic's cure for anxiety / Charlie Hoehn,"Hoehn, Charlie",2014,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2014.0,"Hoehn, Charlie",Book/Illustrated,2010.0,"9780615918174 Play it away : a workaholic's cure for anxiety / Charlie Hoehn Hoehn, Charlie Book/Illustrated",0.9867149758454107,0.0
9780679406419,7700250.0,Maus :  a survivor's tale /  Art Spiegelman,"Spiegelman, Art",1973-2020,"Book, Book/Illustrated",19.42925453186035,very relevant,url,restricted,http://www.loc.gov/catdir/description/random048/86042642.html,1973.0,"Spiegelman, Art",Book/Illustrated,1970.0,"9780679406419 Maus :  a survivor's tale /  Art Spiegelman Spiegelman, Art Book/Illustrated",0.9371980676328502,0.476518634374243
9780679406419,20984356.0,Maus II : a survivor's tale : and here my troubles began / Art Spiegelman,"Spiegelman, Art",1986-1992,"Book, Book/Illustrated",12.157639503479004,very relevant,url,restricted,http://openlibrary.org/books/OL21556672M,1986.0,"Spiegelman, Art",Book/Illustrated,1980.0,"9780679406419 Maus II : a survivor's tale : and here my troubles began / Art Spiegelman Spiegelman, Art Book/Illustrated",0.9528985507246377,0.21841003002855805
9780679406419,34664920.0,The complete Maus : a survivor's tale / Art Spiegelman,"Spiegelman, Art",1900-2022,"Book, Book/Illustrated",8.340190887451172,very relevant,,,,1900.0,"Spiegelman, Art",Book/Illustrated,1900.0,"9780679406419 The complete Maus : a survivor's tale / Art Spiegelman Spiegelman, Art Book/Illustrated",0.8490338164251208,0.08290831127714053
9780435720339,,,,,,,,,,,,Unknown,Unknown,,9780435720339,0.5,0.5
9787561921036,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.25076025993787937
9787561921036,192674021.0,"Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying","Ma, Yamin",2008,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2008.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying Ma, Yamin Book/Illustrated",0.9794685990338164,0.013986951517087351
9787561921036,246241368.0,"Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version)","Yamin, Ma",2008,Book,6.3984904289245605,very relevant,,,,2008.0,"Yamin, Ma",Book,2000.0,"9787561921036 Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version) Yamin, Ma Book",0.9794685990338164,0.013986951517087351
9780521519618,,,,,,,,,,,,Unknown,Unknown,,9780521519618,0.5,0.5
9781108662215,207976006.0,"Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt","Rocca, Romalina",2016-2019,"Book/Illustrated, Book",11.05390167236328,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899420074-t,2016.0,"Rocca, Romalina",Book/Illustrated,2010.0,"9781108662215 Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt Rocca, Romalina Book/Illustrated",0.9891304347826086,0.17923245667780988
9781108662215,207976006.0,"Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt","Rocca, Romalina",2016-2019,"Book/Illustrated, Book",11.05390167236328,very relevant,url,restricted,https://nla.gov.au/nla.obj-2899420074,2016.0,"Rocca, Romalina",Book/Illustrated,2010.0,"9781108662215 Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt Rocca, Romalina Book/Illustrated",0.9891304347826086,0.17923245667780988
9780170443111,235542676.0,"Ag tech focus : stage 4 and 5 / Mellissa Marshall, Erin Blake, Nicolet Westerhof, Samantha Jarrett","Marshall, Melissa",2019,"Book/Illustrated, Book",8.746767044067383,very relevant,,,,2019.0,"Marshall, Melissa",Book/Illustrated,2010.0,"9780170443111 Ag tech focus : stage 4 and 5 / Mellissa Marshall, Erin Blake, Nicolet Westerhof, Samantha Jarrett Marshall, Melissa Book/Illustrated",0.9927536231884058,0.09733987894606352
9780170443111,237761424.0,Ag Tech Focus Student Book with 1 Access Code,"Marshall, Mellissa",2019,Book,6.004440307617188,very relevant,,,,2019.0,"Marshall, Mellissa",Book,2010.0,"9780170443111 Ag Tech Focus Student Book with 1 Access Code Marshall, Mellissa Book",0.9927536231884058,0.0
9782014015423,,,,,,,,,,,,Unknown,Unknown,,9782014015423,0.5,0.5
9780980309126,,,,,,,,,,,,Unknown,Unknown,,9780980309126,0.5,0.5
9781877011405,16268854.0,How to blitz grade 3 theory / Samantha Coates,"Coates, Samantha",2001-2009,"Book/Illustrated, Book",8.746767044067383,very relevant,,,,2001.0,"Coates, Samantha",Book/Illustrated,2000.0,"9781877011405 How to blitz grade 3 theory / Samantha Coates Coates, Samantha Book/Illustrated",0.9710144927536232,0.09733987894606352
9781877011405,35385830.0,How to blitz grade 3 theory :  answer book /  by Samantha Coates,"Coates, Samantha",2006,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2006.0,"Coates, Samantha",Book/Illustrated,2000.0,"9781877011405 How to blitz grade 3 theory :  answer book /  by Samantha Coates Coates, Samantha Book/Illustrated",0.9770531400966184,0.026500622249351145
