ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value
9780733970665,5968661,Mirai : Japanese course book. Meg Evans ... [et al.],"Evans, Meg, 1935-",1998-2012,"Book, Book/Illustrated, Sound, Sound/Other sound",13.650435447692871,very relevant,,,
9780733970665,12634408,Mirai :  Japanese for senior students /  Meg Evans ... [et al.],"Evans, Meg,  1935-",1995-2006,"Book/Illustrated, Book",11.685738563537598,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9926847301831/61USOUTHAUS_INST:UNISA
9780733970665,192637553,Mirai. : Japanese course book,"Evans, Meg",2006,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780733969010,5968661,Mirai : Japanese course book. Meg Evans ... [et al.],"Evans, Meg, 1935-",1998-2012,"Book, Book/Illustrated, Sound, Sound/Other sound",13.650435447692871,very relevant,,,
9780733969010,8482588,"Mirai /  Meg Evans, Yoko Masano, Setsuko Taniguchi","Evans, Meg,  1935-",1998-2007,"Book, Book/Illustrated",13.144960403442383,very relevant,,,
9780170411264,229733591,"Investigating science in focus. Dr Silvia Rudmann, Sarah Collins, Kirstin Ellard, Bill Matchett ; Kirstie Irwin ; indexer: Don Jordan","Rudmann, Silvia",2017-2018,"Book, Book/Illustrated",10.324828147888184,very relevant,,,
9780170411264,250083670,Investigating science in focus hsc /  Dr Silvia Rudmann (author) ; Sarah E. Collins (author) ; Kirstin Ellard (author) ; Bill Matchett (author),,2018,Book,6.3984904289245605,very relevant,,,
9780170411264,260144695,"Investigating Science in Focus Year 12 Student Book with 4 Access Codes /  Rudmann,Silvia","Rudmann,Silvia",2018,Book,6.3984904289245605,very relevant,,,
9780648497547,239741268,Health studies : year 12 ATAR / Emily Lockhart,"Lockhart, Emily, (teacher)",2020,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780632012626,14237705,"The Epidemiology of the cerebral palsies / edited by Fiona Stanley, Eva Alberman","Alberman, Eva D. (Eva Dorothea)",1984,"Book/Illustrated, Book",10.191031455993652,very relevant,,,
9780190313197,229892484,"Physical education for Queensland /  Crystal Hede, Kate Russell, Ron Weatherby, Ben Williams","Hede, Crystal",2019-2020,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9780190313197,253451587,Physical Education for Queensland Units 1&2 2E Student book,"Hede, Crystal",2019,Book,6.0044403076171875,very relevant,,,
9780995384187,235203093,Chemistry :  SACE stage 2 workbook 2nd edition /  Rhys Lewis,"Lewis, Rhys",2018-2020,"Book, Book/Illustrated",6.751034259796143,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916677728201831/61USOUTHAUS_INST:UNISA
9781108652339,,,,,,,,,,
9781108603270,,,,,,,,,,
9781316635827,213497784,"Cambridge Senior Mathematics Australian Curriculum Mathematical Methods Year 12 / Michael Evans, David Greenwood, Kay Lipson, Peter Jones","Evans, Michael, 1983-",2017,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9781316635827,228734447,"CSM AC Mathematical Methods Year 12 Print Bundle (Textbook and Hotmaths) /  Michael Evans, David Greenwood, Kay Lipson, Peter Jones","Evans, Michael",2017,Book,6.3984904289245605,very relevant,,,
9780190313241,229892484,"Physical education for Queensland /  Crystal Hede, Kate Russell, Ron Weatherby, Ben Williams","Hede, Crystal",2019-2020,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9780190313241,238664329,Physical Education for Queensland Units 3 & 4 Student book / Crystal Hede [and 5 others],"Hede, Crystal",2020,"Book/Illustrated, Book",6.751034259796143,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2398091262-t
9780190313241,238664329,Physical Education for Queensland Units 3 & 4 Student book / Crystal Hede [and 5 others],"Hede, Crystal",2020,"Book/Illustrated, Book",6.751034259796143,very relevant,url,restricted,https://nla.gov.au/nla.obj-2398091262
9780190313241,235569674,Physical Education for Queensland Units 3&4 / Crystal Hede (author) ; Kate Russell (author) ; Ron Weatherby (author) ; Monique Brennan (author),,2019,Book,6.0044403076171875,very relevant,,,
9781488618291,234294616,New senior mathematics :  NSW stage 6 /  J.B. Fitzpatrick ; Bob Aus,"Fitzpatrick, J. B. (John Bernard)",2019,"Book/Illustrated, Book",8.935046195983887,very relevant,,,
9781488618291,230220971,"New Senior Mathematics Advanced Year 11 & 12 Student Book with Reader+ /  J Fitzpatrick, Bob Aus","Fitzpatrick, J.",2018,Book,8.548882484436035,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860458990-t
9781488618291,230220971,"New Senior Mathematics Advanced Year 11 & 12 Student Book with Reader+ /  J Fitzpatrick, Bob Aus","Fitzpatrick, J.",2018,Book,8.548882484436035,very relevant,url,restricted,https://nla.gov.au/nla.obj-860458990
9780730365655,35455935,"Key concepts in VCE business management. Matt Richardson, Graeme Smithies, Vlad Dumovic, Stephen Chapman","Richardson, Matt",2009-2023,"Book, Book/Illustrated",15.232158660888672,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3346908561-t
9780730365655,35455935,"Key concepts in VCE business management. Matt Richardson, Graeme Smithies, Vlad Dumovic, Stephen Chapman","Richardson, Matt",2009-2023,"Book, Book/Illustrated",15.232158660888672,very relevant,url,restricted,https://nla.gov.au/nla.obj-3346908561
9780995354548,229448897,"Sociology : VCE units 1 & 2 / Maria Babelja, Despina Rentos, Analia Solis ; James Arvantakis (ed.), Dan Woodman (ed.)","Babelja, Maria",2017,"Book/Illustrated, Book",8.119243621826172,very relevant,,,
9781742160931,35174322,Maths quest VCE foundation mathematics /  Craig Durran ... [et al.],"Durran, Craig",2009-2010,"Book, Book/Illustrated",9.286694526672363,very relevant,,,
9780008320065,246171768,Collins Le Robert French dictionary,,2020,Book,9.114736557006836,very relevant,,,
9780008320065,250352287,Collins Le Robert French dictionary :  your translation companion,,2020,Book,7.070510387420654,very relevant,,,
9780008320065,256249805,Collins Robert French Concise Dictionary: Your Translation Companion,"Dictionaries, Collins",2020,Book,6.3984904289245605,very relevant,,,
9781532322761,,,,,,,,,,
9780957742888,235459955,New advanced mathematics :  a complete HSC mathematics extension 2 course /  Terry Lee,"Lee, T. H. (Terry H.)",2019,"Book/Illustrated, Book",9.610252380371094,very relevant,,,
9781108797542,31892802,"Cambridge legal studies /  Paul Milgate, Daryl Le Cornu, Tim Kelly, Kate Dally, Phil Webster","Milgate, Paul",2010-2024,"Book, Book/Illustrated",13.144960403442383,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2900345072-t
9781108797542,31892802,"Cambridge legal studies /  Paul Milgate, Daryl Le Cornu, Tim Kelly, Kate Dally, Phil Webster","Milgate, Paul",2010-2024,"Book, Book/Illustrated",13.144960403442383,very relevant,url,restricted,https://nla.gov.au/nla.obj-2900345072
9781471542091,,,,,,,,,,
9780170395274,219121315,Mathematics specialist /  A J Sadler,"Sadler, A. J",2017,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780132596831,7074021,"Play and child development /  Joe L. Frost, Sue C. Wortham, Stuart Reifel","Frost, Joe L",2000-2012,"Book, Book/Illustrated",12.421646118164062,very relevant,url,restricted,http://openlibrary.org/books/OL22690371M
9780134730370,193259488,"Intermediate accounting / Elizabeth A. Gordon, Fox School of Business, Temple University, Jana S. Raedy, Kenan-Flagler Business School, University of North Carolina at Chapel Hill, Alexander J. Sannella, Rutgers Business School, Rutgers University","Gordon, Elizabeth A., (Associate professor)",2015-2025,"Book, Book/Illustrated",6.751034259796143,very relevant,,,
9781138577664,17844189,"Digital storytelling : capturing lives, creating community / Joe Lambert","Lambert, Joe",2002-2018,"Book, Book/Illustrated",10.703790664672852,very relevant,url,restricted,https://ebookcentral.proquest.com/lib/qut/detail.action?docID=5494579
9780170438896,237580801,"Earth and environmental science in focus. Christopher Huxley, Thomas Hubble, Steven McClean, Susan Filan","Huxley, Christopher",2019-2020,"Book/Illustrated, Book",10.191031455993652,very relevant,,,
9780170438896,247160809,Earth and environmental science in focus year 12 student boo,"Hubvble, Huxley",2020,Book,6.3984904289245605,very relevant,,,
9780170438896,260144694,"Earth and Environmental Science in Focus Year 12 Student Book with 1 Access Code /  Huxley,Chris","Huxley,Chris",2020,Book,6.3984904289245605,very relevant,,,
9780521752930,33142598,Information processing & technology :  the HSC course /  Carole Wilson,"Wilson, Carole,  1945-",2002,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780980874921,228519917,"Software design and development : the HSC course / Samuel Davis ; contributing author, Janine Fendall","Davis, Samuel, 1964-",2012,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780992585419,,,,,,,,,,
9780992585426,,,,,,,,,,
9780521541411,10285552,Analysing the Russian Revolution /  Richard Malone,"Malone, Richard,  1972-",2004-2022,"Book, Book/Illustrated",13.650435447692871,very relevant,,,
9781316219980,,,,,,,,,,
9784805310984,38708107,Ukiyo-e : the art of the Japanese print / Frederick Harris,"Harris, Frederick, 1932-",2010-2011,"Book, Book/Illustrated",9.114736557006836,very relevant,url,restricted,http://openlibrary.org/books/OL24657882M
9781316219904,,,,,,,,,,
9781108760539,237762912,"History for the ib diploma, paper 2 : Causes and effects of 20th century wars + cambridge elevate","WELLS, MIKE",2019,Book,6.0044403076171875,very relevant,,,
9780170288224,,,,,,,,,,
9781107558892,199515990,History for the IB Diploma. Sally Waller,"Todd, Allan",2011-2021,"Book, Book/Illustrated",7.884276390075684,very relevant,,,
9781107577060,219433211,Visual arts for the ib diploma coursebook,"McReynolds, Heather",2017,"Book, Book/Illustrated",6.0044403076171875,very relevant,,,
9781108771023,,,,,,,,,,
9781108766333,,,,,,,,,,
9781108448079,229401429,CambridgeMaths stage 6. GK Powers,"Powers, G. K. (Gregory K.)",2018-2019,"Book/Illustrated, Book",13.144960403442383,very relevant,,,
9781108448079,249056159,Mathematics standard 2 /  G. K. Powers,"Powers, G. K. (Gregory K.)",2018-2021,"Book, Book/Illustrated",10.940078735351562,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2996735477-t
9781108448079,249056159,Mathematics standard 2 /  G. K. Powers,"Powers, G. K. (Gregory K.)",2018-2021,"Book, Book/Illustrated",10.940078735351562,very relevant,url,restricted,https://nla.gov.au/nla.obj-2996735477
9781108766265,235089759,"CambridgeMaths stage 6. Bill Pender, David Sadler, Derek Ward, Brian Dorofaeff, Julia Shea","Pender, W. (William)",2018-2019,"Book, Book/Illustrated",12.673349380493164,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899430292-t
9781108766265,235089759,"CambridgeMaths stage 6. Bill Pender, David Sadler, Derek Ward, Brian Dorofaeff, Julia Shea","Pender, W. (William)",2018-2019,"Book, Book/Illustrated",12.673349380493164,very relevant,url,restricted,https://nla.gov.au/nla.obj-2891564257
9781108766265,247160802,Cambridge maths stage 6 mathematics advanced year 12,"Pender, W. (William)",2019,Book,6.3984904289245605,very relevant,,,
9781108766265,260144693,"Cambridge Maths Stage 6 Mathematics Advanced Year 12 :  Print and interactive textbook powered by Cambridge HOTmaths /  Powers, GK","Powers, GK",2019,Book,6.3984904289245605,very relevant,,,
9781108766265,238730362,Cambridge Maths Stage 6 NSW Advanced Year 12,"Pender, William",2019,Book,6.0044403076171875,very relevant,,,
9780806142326,7003457,The student's Catullus / [edited by] Daniel H. Garrison,"Catullus, Gaius Valerius",1861-2012,"Book, Book/Illustrated, Government publication",9.610252380371094,very relevant,url,restricted,http://openlibrary.org/books/OL24327336M
9780521224963,17925633,The Cambridge ancient history,"Boardman, John, 1927-",1900-2025,"Book, Book/Illustrated, Government publication",19.304607391357422,very relevant,url,restricted,http://histories.cambridge.org/book?id=chol9780521301992_CHOL9780521301992
9780521224963,211021949,"Cambridge Ancient History Vol. 3 The Prehistory of the Balkans, the Middle East and the Aegean World, Tenth to Eighth Centuries BC","Walbank, Frank William",1982-2023,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9780521045490,10088544,The new Cambridge modern history,"Darby, H. C. (Henry Clifford),  1909-1992",1900-1996,"Book, Book/Illustrated",14.550289154052734,very relevant,url,restricted,http://histories.cambridge.org/book?id=chol9780521045483_CHOL9780521045483
9780521045490,21922535,"Material progress and world-wide problems, 1870-1898 /  edited by F.H. Hinsley","Hinsley, F. H. (Francis Harry),  1918-",1962,Book,7.633111000061035,very relevant,,,
9780521045490,10075719,The new Cambridge modern history. edited by F.H. Hinsley,"Hinsley, F. H. (Francis Harry), 1918-",1962,Book,7.36301851272583,very relevant,,,
9780521045490,170515433,The New Cambridge modern history / edited by G.R. Elton,"Elton, G. R. (Geoffrey Rudolph)",1900-2008,Book,6.751034259796143,very relevant,url,restricted,https://anulib.anu.edu.au/tools/generic_revproxy.html?url=http://dx.doi.org/10.1017/CHOL9780521045490
9780521045490,234899558,Material progress and world wide problems 1870-1898,"Hinsley, F H",1970,Book,6.3984904289245605,very relevant,,,
9780521045490,174410116,"Material Progress and World-Wide Problems, 1870-1998","Hinsley, Francis H.",1962,Book,6.0044403076171875,very relevant,,,
9780521045490,211005029,"New Cambridge Modern History Vol. 11 Material Progress and World-Wide Problems, 1870-98",,1962-2023,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9781108562379,230372564,Senior ancient history for queensland / Cambridge University Press,,2018,Book,6.0044403076171875,very relevant,,,
9781107640702,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2891739689-t
9781107640702,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,restricted,https://nla.gov.au/nla.obj-2892326531
9781108688772,232643936,Cambridge VCE accounting 1&2 / Cambridge University Press,,2019,Book,6.0044403076171875,very relevant,,,
9780170347990,191080098,"Preliminary and HSC :  Nelson community and family studies /  Allison Beattie, Beth Girvan, Bronwyn Rayner, Kate Rayner, Kelly Bell","Beattie, Allison,  1958-",2014,"Book/Illustrated, Book",9.114736557006836,very relevant,,,
9780170347990,32186620,Nelson community and family studies : : preliminary and HSC / Allison Beattie ... [et al.],"Beattie, Allison, 1958-",2009-2014,"Book, Book/Illustrated",8.935046195983887,very relevant,,,
9780170347990,260565923,"Nelson community and family studies /  Allison Beattie, Beth Girvan, Bronwyn Rayner, Kate Rayner, Kelly Bell","Beattie, Allison,  1958-",2014,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781337557986,,,,,,,,,,
9781925505337,247113508,SACE one nutrition :  workbook /  Christopher Carey,"Carey, Christopher (Christopher G.)",2021,"Book/Illustrated, Book",8.746767044067383,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2945580475-t
9781925505337,247113508,SACE one nutrition :  workbook /  Christopher Carey,"Carey, Christopher (Christopher G.)",2021,"Book/Illustrated, Book",8.746767044067383,very relevant,url,restricted,https://nla.gov.au/nla.obj-2945580475
9781259706547,183813875,Nutrition essentials : a personal approach / Wendy J. Schiff,"Schiff, Wendy",2014-2020,"Book, Book/Illustrated",7.884276390075684,very relevant,url,restricted,http://openlibrary.org/books/OL28461576M
9781259706547,227465402,Nutrition essentials : A personal approach,"SCHIFF, WENDY J",2017,Book,6.0044403076171875,very relevant,,,
9780132744379,10946840,Essentials of accounting / Leslie K. Breitner and Robert N. Anthony,"Anthony, Robert N. (Robert Newton),  1916-2006",1964-2013,"Book, Book/Illustrated",12.834980964660645,very relevant,url,restricted,http://openlibrary.org/books/OL4881753M
9781492598923,196158833,"The essentials of teaching physical education : curriculum, instruction, and assessment / Stephen A. Mitchell, PhD, Jennifer L. Walton-Fisette, EdD","Mitchell, Stephen A., 1959-",2016-2022,"Book, Book/Illustrated",7.633111000061035,very relevant,url,restricted,https://ebookcentral.proquest.com/lib/qut/detail.action?docID=5730621
9780730373773,238023496,"Jacaranda Key Concepts in VCE Economics 2 :  Units 3 & 4 /  Richard Morris ; contributing authors Vlad Dumovic, Keri Brown, Tom Hawkins, Simon Phelan","Morris, Richard (Richard Murray)",2019,"Book/Illustrated, Book",9.114736557006836,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3340424202-t
9780730373773,238023496,"Jacaranda Key Concepts in VCE Economics 2 :  Units 3 & 4 /  Richard Morris ; contributing authors Vlad Dumovic, Keri Brown, Tom Hawkins, Simon Phelan","Morris, Richard (Richard Murray)",2019,"Book/Illustrated, Book",9.114736557006836,very relevant,url,restricted,https://nla.gov.au/nla.obj-3340424202
9780730373773,236583814,Jacaranda Key Concepts in VCE Economics 2 Units 3 and 4 Tenth Edition learnON and Print / RICHARD MORRIS (author) ; VLAD DUMOVIC (author) ; TOM HAWKINS (author),,2019,Book,6.751034259796143,very relevant,,,
9780995354746,230501869,Democracy and justice : WACE politics and law ATAR units 1 & 2 / Stephen King,"King, Stephen, 1947-",2019,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780994602015,34267041,"Acting smart : drama / Jane Bird, Richard Sallis","Bird, Jane",2007-2025,"Book, Book/Illustrated",9.286694526672363,very relevant,,,
9780170365505,196919746,"Society & culture :  preliminary and HSC /  Kate Thompson, Emma Davidge, Marshall Leaver, Terry Lovat, Nicole Martirena, Phil Webster","Thompson, Kate",2015,"Book/Illustrated, Book",11.379989624023438,very relevant,,,
9780170182058,36476024,Nelson accounting and finance for WA /  Ken Krachler ... [et al.],"Krachler, Ken",2010,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781488618314,179965886,"New senior mathematics extension 2 for year 12 / J.B. Fitzpatrick, Bob Aus, Merv Curran","Fitzpatrick, J. B. (John Bernard)",2013-2019,"Book, Book/Illustrated",11.783647537231445,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638544404-t
9781488618314,179965886,"New senior mathematics extension 2 for year 12 / J.B. Fitzpatrick, Bob Aus, Merv Curran","Fitzpatrick, J. B. (John Bernard)",2013-2019,"Book, Book/Illustrated",11.783647537231445,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638544404
9781488618314,233080033,New senior mathematics extension 2 student book for year 12 / Bob Aus (author),,2019,Book,6.0044403076171875,very relevant,,,
9780170450508,,,,,,,,,,
9780190302986,6424688,"Antiquity /  Toni Hurley, Philippa Medcalf, Jan Rolph","Hurley, Toni,  1948-",1995-2018,"Book, Book/Illustrated",15.997808456420898,very relevant,,,
9780198396031,160694563,"Geography. Garrett Nagle, Briony Cooke","Nagle, Garrett",2011-2017,"Book, Book/Illustrated",7.070510387420654,very relevant,,,
9780648660262,229849782,Biology : SACE stage 2. Rhys Lewis,"Lewis, Rhys",2014-2020,"Book/Illustrated, Book",7.884276390075684,very relevant,,,
9780648660262,237761457,SASTA SACE Stage 2 Biology Workbook Second Edition 2019,"Lewis, Rhys",2019,Book,6.0044403076171875,very relevant,,,
9780995354562,229448896,"Sociology : VCE units 3 & 4 / Maria Babelja, Despina Rentos, Analia Solis ; James Arvantakis (ed.)","Babelja, Maria",2017-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9780987576125,202789662,Essential chemistry. / Nick Lucarelli,"Lucarelli, Nick",2008-2014,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780987576125,239464642,Essential chemistry : ATAR chemistry : units 1 + 2 / Nick Lucarelli,"Lucarelli, M. (Mike)",2014,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9780958525343,202789742,Essential chemistry :  ATAR chemistry : units 3 + 4 /  Nick Lucarelli,"Lucarelli, Nick",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780190306984,,,,,,,,,,
9780170135719,28420631,Esplora! senior. Matthew Absalom ... [and others],"Absalom, Matthew",2008-2009,"Book, Book/Illustrated",8.935046195983887,very relevant,,,
9781108579087,232643935,Cambridgemaths stage 6 nsw mathematics extension 1 year 11 : digital bundle (with hotmaths) / Cambridge University Press,,2019,Book,6.0044403076171875,very relevant,,,
9781108434638,229401429,CambridgeMaths stage 6. GK Powers,"Powers, G. K. (Gregory K.)",2018-2019,"Book/Illustrated, Book",13.144960403442383,very relevant,,,
9781108434638,253895227,Cambridge maths stage 6 nsw standard year 11 print bundle (t,"Powers, Gregory",2017,Book,6.3984904289245605,very relevant,,,
9780170400572,225600735,"Food tech focus. Michelle Downie, Rosalie Gualtieri, Pamela Malone, and Fiona Mayo","Downie, Michelle",2017,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9781108413473,230580510,"The ancient world transformed :  societies, personalities and historical periods /  Pamela Bradley","Bradley, Pamela",2018-2019,"Book, Book/Illustrated",9.91048812866211,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2650217953-t
9781108413473,230580510,"The ancient world transformed :  societies, personalities and historical periods /  Pamela Bradley","Bradley, Pamela",2018-2019,"Book, Book/Illustrated",9.91048812866211,very relevant,url,restricted,https://nla.gov.au/nla.obj-2650217953
9780170408998,233787203,"Chemistry in focus year 12 / Anna Davis, Anne Disney, Debra Smith","Davis, Anna",2018,"Book/Illustrated, Book",8.935046195983887,very relevant,,,
9780855837846,232442807,"NSW Earth and environmental science. David Heffernan, Rob Mahon","Heffernan, D. A. (David A.)",2018-2019,"Book/Illustrated, Book",9.451655387878418,very relevant,,,
9780855837846,247160831,Spotlight nsw earth & environmental science modules 5 to 8 (,"Heffernan, David",2017,Book,6.3984904289245605,very relevant,,,
9780170413367,29165941,Maths in focus :  mathematics extension 1 /  Margaret Grove,"Grove, Margaret",2001-2019,"Book, Book/Illustrated",11.053901672363281,very relevant,,,
9780170413367,237448574,"Maths in focus : mathematics extension 1, Year 12 / Margaret Grove","Grove, Margaret",2019,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780170413220,237465919,Maths in focus :  mathematics advanced /  Margaret Grove,"Grove, Margaret",2019,"Book, Book/Illustrated",9.451655387878418,very relevant,,,
9780170409131,235109049,"Physics in focus. Robert Farr, Kate Wilson, Philip Young, Darren Goossens ; contributing authors Neil Champion","Farr, Robert",2018,"Book/Illustrated, Book",8.746767044067383,very relevant,,,
9781108562911,252392070,"Pure mathematics 2 and 3 : coursebook / Sue Pemberton, Julianne Hughes ; edited by Julian Gilbey","Pemberton, Sue, (Mathematics examiner)",2018,Book,6.0044403076171875,very relevant,,,
9781316882368,221460078,"CSM AC specialist mathematics year 12 digital Bundle (Interactive textbook and hotmaths) / Michael Evans, Peter Jones, Kay Lipson, Neil Cracknell, Josian Astruc","Evans, Michael",2017,Book,6.0044403076171875,very relevant,,,
9780076716753,,,,,,,,,,
9780544853416,,,,,,,,,,
9780170413633,234306192,"New century maths year 12 : mathematics standard 2 / Klaas Bootsma, Sarah Hamper, Margaret Willard, Robert Yen ; editor: Marcia Bascombe","Bootsma, Klaas",2017-2019,"Book, Book/Illustrated",8.548882484436035,very relevant,,,
9780170408851,34996756,"Biology in focus : preliminary course / Glenda Chidrawi, Stephanie Hollis","Chidrawi, Glenda",2007-2018,"Book/Illustrated, Book",11.87971305847168,very relevant,,,
9780170408851,233787205,"Biology in focus : year 12 / Glenda Chidrawi, Margaret Robson, Sarah bradstock, Elizabeth Thrum","Chidrawi, Glenda",2018-2024,"Book/Illustrated, Book",9.286694526672363,very relevant,,,
9781742589428,236955234,Physical education studies : a textbook for students ATAR units 1 and 2 / Peter Whipp [and nine others],"Whipp, Peter",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781921965968,192461327,Physical Education Studies :  a resource for Year 11 ATAR /  Dr. Regina Gaujers,"Gaujers, Regina",2014,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9780730393924,5879235,"Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall","Chapman, Stephen (Stephen John)",2000-2021,"Book, Book/Illustrated, Audio book",15.28594970703125,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3344279773-t
9780730393924,5879235,"Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall","Chapman, Stephen (Stephen John)",2000-2021,"Book, Book/Illustrated, Audio book",15.28594970703125,very relevant,url,restricted,https://nla.gov.au/nla.obj-3344279773
9780730365525,228303438,"Jacaranda outcomes. personal development, health and physical education : HSC / Ron Ruskin, Kim Proctor, Lyndall Fitzgibbon ; contributing authors : Lyndall Fitzgibbon, Karen Bowden, Sandra Duncanson","Ruskin, Ron, 1947-",2013-2018,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9780730365525,237534923,"Outcomes 2 :  Personal Development, Health and Education : HSC course : Sixth edition /  Ron Ruskin, Kim Proctor, David Neeves ; contributing authors Lyndall Fitzgibbon, Karen bowden, Sandra Duncanson","Ruskin, Ron,  1947-",2018,"Book/Illustrated, Book",7.36301851272583,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2109494011-t
9780730365525,237534923,"Outcomes 2 :  Personal Development, Health and Education : HSC course : Sixth edition /  Ron Ruskin, Kim Proctor, David Neeves ; contributing authors Lyndall Fitzgibbon, Karen bowden, Sandra Duncanson","Ruskin, Ron,  1947-",2018,"Book/Illustrated, Book",7.36301851272583,very relevant,url,restricted,https://nla.gov.au/nla.obj-2109494011
9780730365525,256633756,"Outcomes. HSC course / Ron Ruskin, Kim Proctor, David Neeves [and 3 others]","Ruskin, Ron, 1947-",2018,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780730365525,249198033,"Outcomes 2 : personal development, health and education : HSC course / by Ron Ruskin : Kim Proctor ; David Neeves [and 3 others]","Ruskin, Ron",2018,Book,6.3984904289245605,very relevant,,,
9780730365525,233570417,"Outcomes 2: personal development, health and education. HSC course, 6th edition / Ron Ruskin (author) ; Kim Proctor (author) ; David Neeves (author)",,2018,Book,6.0044403076171875,very relevant,,,
9780730365525,234294548,"Jacaranda Outcomes 2 : Personal Development, Health and Physical Education : HSC course : 6th Edition / Ron Ruskin, Kim Proctor, David Neeves [and 3 others]","Ruskin, Ron, 1947-",2018,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9781264335794,,,,,,,,,,
9781107435124,191619161,"Cambridge HSC personal development, health and physical education /  Gareth Hawgood, Rachel James, Lee Clark, Liam McCudden, Zane Osborn, Andrew Ponsen, Victoria Bonsor [and] Alex McGreoch","Hawgood, Gareth",2014,"Book, Book/Illustrated",8.935046195983887,very relevant,,,
9780730356486,233787204,Jacaranda physics 12 : for NSW / Kahni Burrows [and 7 others],"Burrows, Kahni",2018,"Book, Book/Illustrated",7.633111000061035,very relevant,,,
9780730356486,233510232,Jacaranda physics 12 : for NSW ebookplus & print / Kahni Burrows [and 7 others],"Burrows, Kahni",2018,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780170106474,10359051,"Bersama-sama senior / Gwyllam Kay, Jatni Rachmat","Kay, Gwyllam",2003,"Book, Book/Illustrated",11.585890769958496,very relevant,,,
9780655702306,249461603,Ecco! : senior : Italian language / Adriana Blazincic [and 6 others],"Blazincic, Adriana",2007-2021,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780655702306,241181360,Ecco! Senior Student Book / Gabriella Bertolissi ; Adriana Blazincic  (Author) ; Carla Catanzariti  (Author) ; Maria Gaudioso  (Author),"Bertolissi, Gabriella",2020,Book,6.0044403076171875,very relevant,,,
9781108862813,31892802,"Cambridge legal studies /  Paul Milgate, Daryl Le Cornu, Tim Kelly, Kate Dally, Phil Webster","Milgate, Paul",2010-2024,"Book, Book/Illustrated",13.144960403442383,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2900345072-t
9781108862813,31892802,"Cambridge legal studies /  Paul Milgate, Daryl Le Cornu, Tim Kelly, Kate Dally, Phil Webster","Milgate, Paul",2010-2024,"Book, Book/Illustrated",13.144960403442383,very relevant,url,restricted,https://nla.gov.au/nla.obj-2900345072
